Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),Yaw (deg),Pitch (deg),Roll (deg),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Accel. X (m/s^2),Accel. Y (m/s^2),Accel. Z (m/s^2),GPS TOW,GPS Week Number
416300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173216.300,2099
416400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173216.400,2099
416500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173216.500,2099
416600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173216.600,2099
416700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173216.700,2099
416800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173216.800,2099
416900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173216.900,2099
417000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173217.000,2099
417100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173217.100,2099
417200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173217.200,2099
417300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173217.300,2099
417400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173217.400,2099
417500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173217.500,2099
417600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173217.600,2099
417700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173217.700,2099
417800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173217.800,2099
417900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173217.900,2099
418000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173218.000,2099
418100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173218.100,2099
418200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173218.200,2099
418300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173218.300,2099
418400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173218.400,2099
418500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173218.500,2099
418600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173218.600,2099
418700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173218.700,2099
418800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173218.800,2099
418900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173218.900,2099
419000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173219.000,2099
419100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173219.100,2099
419200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173219.200,2099
419300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173219.300,2099
419400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173219.400,2099
419500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173219.500,2099
419600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173219.600,2099
419700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173219.700,2099
419800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173219.800,2099
419900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173219.900,2099
420000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173220.000,2099
420100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173220.100,2099
420200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173220.200,2099
420300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173220.300,2099
420400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173220.400,2099
420500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173220.500,2099
420600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173220.600,2099
420700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173220.700,2099
420800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173220.800,2099
420900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173220.900,2099
421000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173221.000,2099
421100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173221.100,2099
421200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173221.200,2099
421300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173221.300,2099
421400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173221.400,2099
421500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173221.500,2099
421600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173221.600,2099
421700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173221.700,2099
421800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173221.800,2099
421900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173221.900,2099
422000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173222.000,2099
422100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173222.100,2099
422200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173222.200,2099
422300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173222.300,2099
422400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173222.400,2099
422500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173222.500,2099
422600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173222.600,2099
422700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173222.700,2099
422800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173222.800,2099
422900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173222.900,2099
423000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173223.000,2099
423100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173223.100,2099
423200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173223.200,2099
423300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173223.300,2099
423400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173223.400,2099
423500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173223.500,2099
423600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173223.600,2099
423700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173223.700,2099
423800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173223.800,2099
423900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173223.900,2099
424000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173224.000,2099
424100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173224.100,2099
424200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173224.200,2099
424300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173224.300,2099
424400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173224.400,2099
424500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173224.500,2099
424600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173224.600,2099
424700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173224.700,2099
424800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173224.800,2099
424900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173224.900,2099
425000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173225.000,2099
425100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173225.100,2099
425200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173225.200,2099
425300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173225.300,2099
425400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173225.400,2099
425500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173225.500,2099
425600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173225.600,2099
425700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173225.700,2099
425800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173225.800,2099
425900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173225.900,2099
426000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173226.000,2099
426100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173226.100,2099
426200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173226.200,2099
426300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173226.300,2099
426400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173226.400,2099
426500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173226.500,2099
426600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173226.600,2099
426700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173226.700,2099
426800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173226.800,2099
426900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173226.900,2099
427000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173227.000,2099
427100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173227.100,2099
427200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173227.200,2099
427300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173227.300,2099
427400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173227.400,2099
427500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173227.500,2099
427600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173227.600,2099
427700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173227.700,2099
427800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173227.800,2099
427900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173227.900,2099
428000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173228.000,2099
428100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173228.100,2099
428200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173228.200,2099
428300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173228.300,2099
428400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173228.400,2099
428500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173228.500,2099
428600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173228.600,2099
428700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173228.700,2099
428800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173228.800,2099
428900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173228.900,2099
429000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173229.000,2099
429100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173229.100,2099
429200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173229.200,2099
429300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173229.300,2099
429400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173229.400,2099
429500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173229.500,2099
429600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173229.600,2099
429700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173229.700,2099
429800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173229.800,2099
429900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173229.900,2099
430000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173230.000,2099
430100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173230.100,2099
430200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173230.200,2099
430300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173230.300,2099
430400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173230.400,2099
430500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173230.500,2099
430600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173230.600,2099
430700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173230.700,2099
430800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173230.800,2099
430900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173230.900,2099
431000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173231.000,2099
431100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173231.100,2099
431200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173231.200,2099
431300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173231.300,2099
431400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173231.400,2099
431500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173231.500,2099
431600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173231.600,2099
431700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173231.700,2099
431800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173231.800,2099
431900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173231.900,2099
432000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173232.000,2099
432100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173232.100,2099
432200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173232.200,2099
432300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173232.300,2099
432400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173232.400,2099
432500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173232.500,2099
432600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173232.600,2099
432700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173232.700,2099
432800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173232.800,2099
432900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173232.900,2099
433000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173233.000,2099
433100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173233.100,2099
433200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173233.200,2099
433300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173233.300,2099
433400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173233.400,2099
433500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173233.500,2099
433600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173233.600,2099
433700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173233.700,2099
433800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173233.800,2099
433900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173233.900,2099
434000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173234.000,2099
434100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173234.100,2099
434200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173234.200,2099
434300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173234.300,2099
434400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173234.400,2099
434500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173234.500,2099
434600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173234.600,2099
434700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173234.700,2099
434800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173234.800,2099
434900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173234.900,2099
435000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173235.000,2099
435100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173235.100,2099
435200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173235.200,2099
435300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173235.300,2099
435400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173235.400,2099
435500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173235.500,2099
435600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173235.600,2099
435700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173235.700,2099
435800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173235.800,2099
435900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173235.900,2099
436000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173236.000,2099
436100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173236.100,2099
436200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173236.200,2099
436300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173236.300,2099
436400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173236.400,2099
436500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173236.500,2099
436600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173236.600,2099
436700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173236.700,2099
436800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173236.800,2099
436900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173236.900,2099
437000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173237.000,2099
437100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173237.100,2099
437200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173237.200,2099
437300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173237.300,2099
437400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173237.400,2099
437500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173237.500,2099
437600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173237.600,2099
437700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173237.700,2099
437800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173237.800,2099
437900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173237.900,2099
438000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173238.000,2099
438100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173238.100,2099
438200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173238.200,2099
438300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173238.300,2099
438400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173238.400,2099
438500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173238.500,2099
438600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173238.600,2099
438700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173238.700,2099
438800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173238.800,2099
438900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173238.900,2099
439000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173239.000,2099
439100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173239.100,2099
439200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173239.200,2099
439300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173239.300,2099
439400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173239.400,2099
439500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173239.500,2099
439600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173239.600,2099
439700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173239.700,2099
439800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173239.800,2099
439900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173239.900,2099
440000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173240.000,2099
440100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173240.100,2099
440200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173240.200,2099
440300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173240.300,2099
440400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173240.400,2099
440500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173240.500,2099
440600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173240.600,2099
440700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173240.700,2099
440800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173240.800,2099
440900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173240.900,2099
441000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173241.000,2099
441100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173241.100,2099
441200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173241.200,2099
441300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173241.300,2099
441400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173241.400,2099
441500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173241.500,2099
